Vive La Crepe	http://www.yelp.com/biz/vive-la-crepe-new-york-3?osq=cheap+eats	$$	164	Creperies	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=creperies	0.2
Joe	http://www.yelp.com/biz/joe-new-york-3?osq=cheap+eats	$	228	Coffee & Tea	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=coffee	0.1
J East	http://www.yelp.com/biz/j-east-new-york?osq=cheap+eats	$	38	Chinese	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=chinese	0.4
Epicurean Market	http://www.yelp.com/biz/epicurean-market-new-york?osq=cheap+eats	$	9	Delis	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=delis	0.3
University Market Place	http://www.yelp.com/biz/university-market-place-new-york?osq=cheap+eats	$$	5	Delis	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=delis	0.1
Andy's Deli	http://www.yelp.com/biz/andys-deli-new-york-7?osq=cheap+eats	$	8	Delis	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=delis	0.1
Hale & Hearty	http://www.yelp.com/biz/hale-and-hearty-new-york-8?osq=cheap+eats	$	54	Soup	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=soup	0.4
Desi Shack	http://www.yelp.com/biz/desi-shack-new-york-2?osq=cheap+eats	$	14	Pakistani	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=pakistani	0.3
Telegraphe	http://www.yelp.com/biz/telegraphe-new-york?osq=cheap+eats	$$	146	Coffee & Tea	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=coffee	0.3
Good Stuff Diner	http://www.yelp.com/biz/good-stuff-diner-new-york?osq=cheap+eats	$$	203	Diners	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=diners	0.3
Pie By The Pound	http://www.yelp.com/biz/pie-by-the-pound-new-york-3?osq=cheap+eats	$$	189	Pizza	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=pizza	0.3
5oz. Factory	http://www.yelp.com/biz/5oz-factory-new-york?osq=cheap+eats	$$	73	Ice Cream & Frozen Yogurt	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=icecream	0.4
Lenny's	http://www.yelp.com/biz/lennys-new-york-4?osq=cheap+eats	$	83	Sandwiches	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sandwiches	0.3
21 Home's Kitchen	http://www.yelp.com/biz/21-homes-kitchen-new-york?osq=cheap+eats	$$	106	Chinese	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=chinese	0.2
Le Café Coffee	http://www.yelp.com/biz/le-caf%C3%A9-coffee-new-york-2?osq=cheap+eats	$	24	Coffee & Tea	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=coffee	0.1
Taco Bell	http://www.yelp.com/biz/taco-bell-new-york-29?osq=cheap+eats	$	66	Fast Food	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=hotdogs	0.1
Krust Pizzeria	http://www.yelp.com/biz/krust-pizzeria-manhattan-2?osq=cheap+eats	$	50	Pizza	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=pizza	0.4
New Andy Deli	http://www.yelp.com/biz/new-andy-deli-new-york?osq=cheap+eats	$	9	Delis	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=delis	0.1
Riceton	http://www.yelp.com/biz/riceton-new-york?osq=cheap+eats	$	40	Asian Fusion	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=asianfusion	0.4
Union Square Greenmarket	http://www.yelp.com/biz/union-square-greenmarket-new-york?osq=cheap+eats	$$	422	Farmers Market	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=farmersmarket	0.1
Via Emilia	http://www.yelp.com/biz/via-emilia-new-york?osq=cheap+eats	$$	180	Italian	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=italian	0.3
One Lucky Duck	http://www.yelp.com/biz/one-lucky-duck-new-york?osq=cheap+eats	$$	161	Juice Bars & Smoothies	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=juicebars	0.3
BBQ	http://www.yelp.com/biz/bbq-new-york?osq=cheap+eats	$	63	Barbeque	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=bbq	0.4
Dairy Queen	http://www.yelp.com/biz/dairy-queen-new-york-2?osq=cheap+eats	$	30	Ice Cream & Frozen Yogurt	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=icecream	0.2
Piccolo Cafe	http://www.yelp.com/biz/piccolo-cafe-new-york?osq=cheap+eats	$	158	Coffee & Tea	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=coffee	0.4
SideBAR	http://www.yelp.com/biz/sidebar-new-york?osq=cheap+eats	$$	280	Sports Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sportsbars	0.3
Rainbow Falafel	http://www.yelp.com/biz/rainbow-falafel-new-york?osq=cheap+eats	$	97	Falafel	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=falafel	0.1
ABC Kitchen	http://www.yelp.com/biz/abc-kitchen-new-york?osq=cheap+eats	$$$	1440	American (New)	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=newamerican	0.1
Cheesesteak Factory	http://www.yelp.com/biz/cheesesteak-factory-new-york-2?osq=cheap+eats	$	12	Sandwiches	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sandwiches	0.3
Pure Food and Wine	http://www.yelp.com/biz/pure-food-and-wine-new-york?osq=cheap+eats	$$$	779	Vegetarian	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=vegetarian	0.3
211 New Taco Grill	http://www.yelp.com/biz/211-new-taco-grill-new-york?osq=cheap+eats	$	20	Mexican	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=mexican	0.4
The Royal	http://www.yelp.com/biz/the-royal-new-york?osq=cheap+eats	$$	68	Sports Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sportsbars	0.3
Chipotle Mexican Grill	http://www.yelp.com/biz/chipotle-mexican-grill-new-york-13?osq=cheap+eats	$	51	Mexican	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=mexican	0.1
Hollywood Diner	http://www.yelp.com/biz/hollywood-diner-new-york?osq=cheap+eats	$$	126	Diners	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=diners	0.2
Patty's Taco Truck	http://www.yelp.com/biz/pattys-taco-truck-new-york?osq=cheap+eats	$	88	Food Stands	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=foodstands	0.2
Mizu Japanese & Thai Cuisine	http://www.yelp.com/biz/mizu-japanese-and-thai-cuisine-new-york?osq=cheap+eats	$$	141	Sushi Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sushi	0.2
Slice	http://www.yelp.com/biz/slice-new-york-2?osq=cheap+eats	$	22	Pizza	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=pizza	0.2
Red House	http://www.yelp.com/biz/red-house-new-york?osq=cheap+eats	$	50	Chinese	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=chinese	0.4
Live Bait	http://www.yelp.com/biz/live-bait-new-york?osq=cheap+eats	$$	244	Southern	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=southern	0.3
Village Taverna	http://www.yelp.com/biz/village-taverna-new-york?osq=cheap+eats	$$	104	Greek	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=greek	0.2
Reservoir Bar	http://www.yelp.com/biz/reservoir-bar-new-york?osq=cheap+eats	$$	152	Sports Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sportsbars	0.3
Linen Hall	http://www.yelp.com/biz/linen-hall-new-york?osq=cheap+eats	$$	74	Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=bars	0.4
Brother Jimmy's BBQ	http://www.yelp.com/biz/brother-jimmys-bbq-new-york-5?osq=cheap+eats	$$	193	Barbeque	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=bbq	0.2
Panera Bread	http://www.yelp.com/biz/panera-bread-new-york-9?osq=cheap+eats	$	85	Sandwiches	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sandwiches	0.2
Little Town NYC	http://www.yelp.com/biz/little-town-nyc-new-york-2?osq=cheap+eats	$$	153	Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=bars	0.2
Amélie	http://www.yelp.com/biz/am%C3%A9lie-new-york?osq=cheap+eats	$$	556	French	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=french	0.4
Rafiqi's Delicious Food	http://www.yelp.com/biz/rafiqis-delicious-food-new-york-4?osq=cheap+eats	$	28	Food Stands	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=foodstands	0.3
Off The Wall Frozen Yogurt	http://www.yelp.com/biz/off-the-wall-frozen-yogurt-new-york-4?osq=cheap+eats	$	20	Ice Cream & Frozen Yogurt	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=icecream	0.1
Bar Six	http://www.yelp.com/biz/bar-six-new-york?osq=cheap+eats	$$	117	French	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=french	0.3
Friend of A Farmer	http://www.yelp.com/biz/friend-of-a-farmer-new-york?osq=cheap+eats	$$	600	Breakfast & Brunch	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=breakfast_brunch	0.3
Jackson Diner	http://www.yelp.com/biz/jackson-diner-new-york?osq=cheap+eats	$$	112	Indian	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=indpak	0.3
BXL Zoute	http://www.yelp.com/biz/bxl-zoute-new-york?osq=cheap+eats	$$	126	Belgian	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=belgian	0.3
Greensquare Tavern	http://www.yelp.com/biz/greensquare-tavern-new-york?osq=cheap+eats	$$	179	American (New)	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=newamerican	0.3
Terry's Gourmet Deli	http://www.yelp.com/biz/terrys-gourmet-deli-new-york?osq=cheap+eats	$	17	Delis	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=delis	0.2
Green Cafe	http://www.yelp.com/biz/green-cafe-new-york?osq=cheap+eats	$$	13	Delis	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=delis	0.2
City Market Cafe	http://www.yelp.com/biz/city-market-cafe-new-york-2?osq=cheap+eats	$	39	Delis	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=delis	0.3
Pierre Loti Union Square	http://www.yelp.com/biz/pierre-loti-union-square-new-york?osq=cheap+eats	$$	164	Wine Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=wine_bars	0.2
Cevap Truck	http://www.yelp.com/biz/cevap-truck-manhattan?osq=cheap+eats	$	10	Food Stands	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=foodstands	0.2
Chloe's Soft Serve Fruit Co	http://www.yelp.com/biz/chloes-soft-serve-fruit-co-new-york-2?osq=cheap+eats	$$	198	Ice Cream & Frozen Yogurt	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=icecream	0.1
Umami Shoppu	http://www.yelp.com/biz/umami-shoppu-new-york?osq=cheap+eats	$$	81	Japanese	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=japanese	0.3
California Pizza Deli	http://www.yelp.com/biz/california-pizza-deli-new-york?osq=cheap+eats	$	3	Pizza	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=pizza	0.2
Trader Joe's	http://www.yelp.com/biz/trader-joes-new-york?osq=cheap+eats	$	734	Grocery	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=grocery	0.3
Subway Sandwiches	http://www.yelp.com/biz/subway-sandwiches-manhattan-9?osq=cheap+eats	$	2	Sandwiches	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sandwiches	0.2
Starbucks	http://www.yelp.com/biz/starbucks-new-york-121?osq=cheap+eats	$	42	Coffee & Tea	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=coffee	0.3
Ngam	http://www.yelp.com/biz/ngam-new-york?osq=cheap+eats	$$	535	Thai	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=thai	0.4
La Panineria	http://www.yelp.com/biz/la-panineria-new-york?osq=cheap+eats	$$	41	Italian	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=italian	0.4
Go Go Thai	http://www.yelp.com/biz/go-go-thai-new-york?osq=cheap+eats	$$	117	Thai	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=thai	0.4
Flavaboom	http://www.yelp.com/biz/flavaboom-new-york?osq=cheap+eats	$	109	Ice Cream & Frozen Yogurt	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=icecream	0.2
Baked by Melissa	http://www.yelp.com/biz/baked-by-melissa-new-york-3?osq=cheap+eats	$$	281	Bakeries	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=bakeries	0.1
Jamba Juice	http://www.yelp.com/biz/jamba-juice-new-york-30?osq=cheap+eats	$	84	Juice Bars & Smoothies	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=juicebars	0.2
5 Napkin Burger	http://www.yelp.com/biz/5-napkin-burger-new-york-3?osq=cheap+eats	$$	323	Burgers	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=burgers	0.4
GustOrganics	http://www.yelp.com/biz/gustorganics-new-york?osq=cheap+eats	$$	301	American (New)	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=newamerican	0.3
Cafe Loup	http://www.yelp.com/biz/cafe-loup-new-york?osq=cheap+eats	$$	103	French	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=french	0.3
McDonald's	http://www.yelp.com/biz/mcdonalds-new-york-101?osq=cheap+eats	$	14	Fast Food	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=hotdogs	0.3
Chop't Creative Salad Company	http://www.yelp.com/biz/chopt-creative-salad-company-new-york-2?osq=cheap+eats	$$	197	Sandwiches	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sandwiches	0.1
The Brothers L&C Latin Fast Food Truck	http://www.yelp.com/biz/the-brothers-l-and-c-latin-fast-food-truck-new-york?osq=cheap+eats	$	5	Food Stands	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=foodstands	0.2
Hale and Hearty	http://www.yelp.com/biz/hale-and-hearty-new-york-19?osq=cheap+eats	$	23	Sandwiches	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sandwiches	0.3
Markt	http://www.yelp.com/biz/markt-new-york-2?osq=cheap+eats	$$	403	Seafood	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=seafood	0.3
Schnipper's Quality Kitchen	http://www.yelp.com/biz/schnippers-quality-kitchen-new-york-2?osq=cheap+eats	$$	260	American (New)	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=newamerican	0.4
Burger Joint	http://www.yelp.com/biz/burger-joint-new-york-3?osq=cheap+eats	$$	108	Burgers	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=burgers	0.4
French Roast	http://www.yelp.com/biz/french-roast-new-york-5?osq=cheap+eats	$$	281	French	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=french	0.3
Shake Shack	http://www.yelp.com/biz/shake-shack-new-york-2?osq=cheap+eats	$$	4885	Burgers	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=burgers	0.4
The City Bakery	http://www.yelp.com/biz/the-city-bakery-new-york?osq=cheap+eats	$$	986	Bakeries	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=bakeries	0.1
Le Pain Quotidien	http://www.yelp.com/biz/le-pain-quotidien-new-york-15?osq=cheap+eats	$$	107	Coffee & Tea	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=coffee	0.3
Sushi Choshi	http://www.yelp.com/biz/sushi-choshi-new-york?osq=cheap+eats	$$	90	Sushi Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sushi	0.3
Mira Sushi & Izakaya	http://www.yelp.com/biz/mira-sushi-and-izakaya-new-york-2?osq=cheap+eats	$$	105	Sushi Bars	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=sushi	0.3
Chelsea Bagel & Cafe	http://www.yelp.com/biz/chelsea-bagel-and-cafe-new-york?osq=cheap+eats	$	33	Bagels	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=bagels	0.3
Liquiteria	http://www.yelp.com/biz/liquiteria-new-york-4?osq=cheap+eats	$$	34	Juice Bars & Smoothies	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=juicebars	0.1
Pop Pub	http://www.yelp.com/biz/pop-pub-new-york?osq=cheap+eats	$$	113	Burgers	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=burgers	0.2
Piadina Restaurant	http://www.yelp.com/biz/piadina-restaurant-new-york?osq=cheap+eats	$$	92	Italian	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=italian	0.3
Ribalta Pizza	http://www.yelp.com/biz/ribalta-pizza-new-york?osq=cheap+eats	$$	103	Pizza	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=pizza	0.2
Trece Mexican Cuisine & Tequila Bar	http://www.yelp.com/biz/trece-mexican-cuisine-and-tequila-bar-new-york-2?osq=cheap+eats	$$	55	Mexican	http://www.yelp.com/search?find_desc=cheap+eats&find_loc=6+East+16th+Street%2C+New+York%2C+NY+10003&cflt=mexican	0.2
